5734,849073329,Ville+de+3QgvlGrTU,534,560,13,430
5753,849073339,Ville+de+8xoSarmjHy,556,542,18,430
1435,849072392,Ville+de+5sUy22w39Pk,510,463,18,721
2977,849072712,Ville+de+Crtobito19,549,488,6,197
3620,849001109,54.,542,445,7,1848
1720,849072211,M44+Pt+Dicaearchia,486,453,0,8763
4987,849009170,Ville+de+SACRIFICE+D,716,592,2,1201
4472,849028513,Ville+de+Tixxo,604,634,18,2306
5259,849073156,Ville+de+Holympe,476,561,13,197
1093,848896805,45.01,495,532,15,4812
4420,3619067,55.01-Alpha,531,541,14,4676
1073,849072314,Ville+de+Ewynn,470,507,15,223
1076,1569583,Le+jardin+2+Jacques,470,507,2,2717
3495,849072811,Ville+de+AresTiga,450,519,18,840
6274,849073630,Ville+de+3oP0Geoa,557,493,14,430
2981,4212012,54I.01,549,488,8,4521
6786,849073754,Ville+de+zozod44,447,460,10,468
1040,849050622,Ville+45,489,528,17,10007
2476,849072598,Ville+de+DeTalleyrand,515,536,1,533
6750,849073748,Ville+de+Elloha35,460,448,14,219
2392,849072211,M66+cont+Cythera,633,625,3,7655
7300,4599011,64Liva+T1,633,496,17,1908
1550,849072211,M45+Gr+Eretrie,461,564,4,8348
1623,4926285,44+Cami,456,470,12,3337
3390,848939139,Ville+de+%2Atkt%2A,542,515,17,490
3061,354964,002,543,497,7,4832
3486,849072081,Ville+de+ManulaC,488,478,5,2955
3013,4361592,55+Minas+thirit,542,501,11,1230
3234,848922420,Antalya,450,519,16,1013
5803,849073375,Ville+de+KWfArqxbrz1,568,517,6,430
2704,4746784,2.+Marseille,467,515,1,1419
5445,849073239,Ville+de+PRduskoS,453,554,8,430
4678,849060518,Ville+de+thomas19999+2,593,584,15,1952
5112,849073130,%C3%A9akin+01,445,533,19,2512
3973,849072894,Ville+de+Typlouf,524,459,16,197
5806,849073377,Ville+de+a5Fm2IB6,568,517,17,430
8065,848921471,Ville+de+jlbb,475,431,16,827
7892,849072482,Ville+de+G%C3%A9latine+4,745,379,3,1125
4234,849072925,Ville+de+Sage+Chacha,547,511,7,591
3511,904971,45+RH+C1,492,554,14,4384
6358,849073673,Ville+de+gregs97436,537,454,16,507
5755,849073340,Ville+de+Delios,538,550,6,197
7442,849056041,66.+02.+Lisbonne,644,626,5,1770
7795,849006039,Ville+de+Maxmax6457,573,514,12,175
2429,849072592,Ville+de+tibo+in+shape,540,471,3,539
1543,1128898,64.A+KakaoCity,656,483,2,10500
7703,849073959,Ville+de+Fabe,505,427,14,441
4533,4816225,Atlanta,551,522,15,1143
4938,849025252,Ville+de+ylandais+3,416,577,19,2405
5352,849073193,Ville+de+J619feGtA,486,566,0,413
1725,849072448,Ville+de+Tiehb,543,497,19,1910
2963,4128590,Ville+de+Nlzer,549,488,16,457
5291,905736,Londres,438,475,15,1948
7337,848997031,Ville+de+Angedemon6,472,576,5,223
6853,849073766,Ville+de+olivens,438,475,0,509
2090,2543392,Chop+02,495,511,12,3990
5420,849072683,Ohriel,453,502,0,1547
5393,3158695,Ville+de+leocomperus,461,556,19,1480
5233,4878940,Ville+de+Zeus38550,570,541,2,962
2742,327002,Ville+de+Beir+Angus,429,464,14,997
2877,849021623,GTA+II,420,461,11,5432
4695,849073035,Ville+de+Expert,560,501,7,264
3650,1007956,Juland,467,469,4,1844
3094,849072733,Lisam94,460,534,16,1675
918,849047643,Livry-gargan,517,475,19,3750
6138,2678538,Ville+de+Othniel+AHVK,434,543,17,413
7872,849074003,Ville+de+LEXOU2428,547,441,7,197
1114,1425420,Icarion.02,525,481,18,1367
3151,849045024,Ville+de+Gorion+2,444,516,1,1932
4394,849072954,Ville+de+Constantin+Ier,500,551,5,509
4373,848943,Ville+de+chalenger,500,551,4,986
278,849055255,jgjjgj,506,489,4,2219
3469,849047455,64.Midgar-2,613,431,9,2864
3655,849072844,Ville+de+VoyageurSissi27381,545,507,11,221
1420,849072113,55-08-Mordor,531,514,3,8770
6577,849073718,Ville+de+dhierd,548,459,11,506
2531,849072607,Ville+de+Barbeblanche,456,470,19,221
2022,849052154,Rulkallos,570,541,11,10248
4075,4477411,45-eidyl19270,450,536,7,4210
7664,849004361,babacool+03,488,574,16,1635
3639,849072840,Ville+de+Devifake,526,537,17,221
6779,849073752,Ville+de+Rhana,447,460,12,466
3431,,Grunchy+t+nul+2,519,484,4,1290
3326,848991237,ICARON+001,442,479,9,3838
2523,849066930,Proxima+54,524,459,8,5302
3373,2315263,01+H%C3%A9lios,542,515,15,9386
4253,4674162,pickachu,439,513,7,5467
272,849031415,Mv+003,503,501,19,693
2522,4691727,Hotel,534,485,9,1431
6548,848959949,Ville+de+xzer,545,456,6,197
202,,Laissez+moi+golder,500,498,13,1654
2782,4713418,olympe.4,689,480,9,2457
2407,849050804,02-MANDELBERG,502,539,7,2242
7755,849073972,Maximopolis,528,431,19,1509
5844,849073402,Ville+de+a0Xp79Yg,461,564,19,430
5157,849073140,Ville+de+Kojisan,508,568,10,234
2800,4814134,02-Daniel%27s,533,496,12,6407
2949,4582855,Ville+de+Readyt,460,534,17,509
849,849022803,Ville+de+Xx-Rome-xX,472,503,7,599
4831,849072367,Iksos,508,437,7,2815
7824,1378810,Ville+de+koulango,472,576,2,1245
808,4223003,003.55,525,516,7,6226
2223,3813342,Ville+de+aztaroth1,452,499,3,961
2640,849072634,Ville+de+koko971,457,463,17,219
3440,849063481,Bravo,465,474,0,2215
2444,3056403,B01.02+axeldu51,607,630,4,4572
3314,849072782,Ville+de+LoSkill+11,442,479,17,1048
2100,3339856,Gold54,508,495,2,5584
3310,1915656,Je+donne+la+ville+MP+2,558,456,7,3032
4772,849072797,Onion+Rings,519,541,14,2818
997,4812149,Ville,473,510,9,1638
8017,4911649,Ville+de+pascallou,557,550,2,984
4194,849072918,Ville+de+Manga34200,547,511,1,476
1795,4707308,Ville+de+jjguilleux,487,507,13,4937
2960,849055038,Ville+de+gaga22-086,549,488,7,197
5812,849073380,Ville+de+o2y85bweHk1,568,517,7,430
5195,1114978,Ville+de+bylly+le+kid,506,457,14,1924
4318,849046332,YOUK,305,687,11,4774
1194,2391331,Ville+de+iElectr0Z,533,496,4,1141
450,4884403,Ville+de+leiizeuhh,495,511,5,988
5838,849046086,La+Garde,540,558,12,1704
7918,427467,Ville+de+berni+no%C3%ABl+4,344,477,10,1349
4744,849055794,Hyusus,459,548,6,1796
7424,849073905,Ville+de+Mickey913,540,558,16,509
7798,849073987,Ville+de+MagnifiqueIris10095,559,546,10,513
1954,849072493,Ville+de+Raffiffoufou28,467,469,12,1169
3342,849072299,003,394,384,10,1560
3488,849072401,Ville+de+Zeus,470,518,0,4083
7030,4441998,Ville+de+ricci89,446,456,12,506
6877,849073771,Ville+de+tonnom,438,475,8,219
1482,849056041,45.+08.+Lennik,467,515,10,6773
5972,76876,B%C3%AAta,305,687,3,1815
5057,1331996,74.01,751,456,2,3223
3819,849072864,Ville+de+Chybrux,444,516,0,1940
2926,252212,Ville+Tanguius,524,459,17,2068
1941,394494,UDCM+54+002,500,454,2,2777
2605,4202826,Ville+de+Essam13000,457,463,16,1796
3607,848988150,Ville+de+Pithonik+5,758,454,9,2306
234,1331996,54.01,508,495,5,10942
3308,849072780,Ville+de+Ares+le+grand,442,479,3,221
3477,849072808,acille,450,519,10,1771
5437,849073235,Ville+de+AZDRqekI,453,554,0,197
4754,849073047,Ville+de+Gagoud,503,560,1,837
2169,4894959,05-taper,470,532,18,6360
6056,4894959,04-apte,463,538,1,5886
4672,3525673,Digne+2,570,541,6,3252
5576,849073266,Ville+de+LUcas+de+seclin,433,530,18,549
6970,849073799,Ville+de+Hinatta,443,461,7,595
3540,849072256,Quacking+Port,570,541,8,1407
7435,849073909,Ville+de+Morin48,552,553,2,509
4157,128998,4.FireStones,582,272,9,5313
6460,848929320,004+EXIL,536,528,11,3561
1521,3132310,And+what.45,462,511,8,10861
699,2001333,03-Batum,488,476,15,4873
3171,4599011,66H%C3%A9rak+T1%2A,604,634,8,7486
6583,3743155,Ville+de+d.c.a.,548,459,19,199
3777,849050556,Rayn+01,504,449,6,1640
2423,835941,NINIVE,532,465,17,2019
7078,4290201,Ville+de+tritonnick,547,511,13,1352
6835,849041283,04-Bugel,489,277,5,1654
1085,4391569,45.+Ath%C3%A8nes,470,507,8,8806
3594,849072835,Ville+de+Poulegrise,526,537,4,221
3192,849070832,Styx,467,469,17,1754
6127,849073519,Ville+de+kZ3zFQJ6u57,446,557,12,430
994,4749385,Icarion+pan,473,510,14,5314
3214,849061034,2+Giustiniani,618,659,12,4458
813,1148168,Ville+de+chacha374,521,492,18,951
6311,849073658,Ville+de+hb0fx51hz6E,475,440,15,430
3443,849023363,Pitoox3,509,460,13,4436
7857,849035986,Ville+de+Ptitchaton,566,488,3,1366
3954,849025801,2+-+Gold+54,572,486,16,10572
2599,2493121,01.zb.Moscou,348,467,18,5735
3249,848966766,QARMA,541,517,15,1235
4989,848893587,Ville+de+danylou,445,533,12,2005
4306,849072943,Ville+de+Samu%C3%ABl,540,531,3,225
3348,849072788,Ville+de+lunachill,439,486,7,1333
399,849060831,54+Ath%C3%A8ne,502,483,14,6540
4088,849072901,Ville+de+Eri+Otto,465,551,6,895
4228,848943199,Ville+de+Terrence+Hill,439,513,6,561
7354,849018106,Ville+de+Tyler+Durden+2,460,586,0,1268
1465,4856213,02-Aardwolf,531,514,5,10951
255,761094,Ville+de+nooby63,506,489,19,1553
6648,4027276,Craksou-02,450,536,19,1677
987,4446499,Americo+garcia,473,510,17,3652
7485,848966019,KB9,557,519,4,2691
2437,849064705,Corucentre,451,484,13,1703
4528,431531,Ville+de+pierre13877,551,522,10,594
1381,849072378,Kasmenai,477,528,17,928
2156,848986567,breentaal.,541,517,4,3071
2606,1489650,Pas+de+nom,451,484,8,3502
4661,3702676,06.LoofTanza,648,476,11,2563
3006,2529467,66.02-Jinja,604,634,6,6813
1279,,44.1.01,458,492,12,681
5454,849073248,Ville+de+overlorde,453,554,4,466
5907,,Ville+de+alpini+2,756,456,2,2015
155,849018106,Dahka,498,505,13,5939
6578,1615106,Ville+de+Revanche+grepo+2,540,587,6,1379
1779,849027924,Eyko,425,439,7,6817
2561,849071919,1.3,473,510,16,2435
252,849068095,54.03-Romyy,506,489,1,6343
1869,51293,66.+Warhammer,607,630,7,7155
3775,3702676,04.Provocation+P64,657,477,4,4181
3175,4223003,001.44,420,461,12,6075
6226,849073583,Ville+de+opXB5QMHw1,518,450,5,430
1525,848910654,Ville+de+Luucky+2,607,630,6,7741
4148,2708985,03-01-+Amedi,413,461,10,2544
7360,849073881,Ville+de+Skarn,542,445,11,774
7282,4172509,0t1+Nevermove,529,558,5,1844
7375,849073886,Ville+de+Nymarac,542,445,2,197
3810,849071315,Ville+de+Rendel,444,516,8,748
1528,849072408,Hauptstadt+Germania,489,536,5,9137
7692,849073957,Ville+de+MissAlouette,505,427,12,221
5975,905736,Rome,438,475,13,1511
3279,849072767,Ville+de+bazar,445,473,19,667
6981,849073219,003-+Octavia,557,519,18,2054
1158,849072584,54.007,525,481,3,9096
2730,849072657,Ville+de+Croustykiller,495,532,9,1434
3200,849072750,Ville+de+OmniscientTARTIFLET24107,463,538,9,236
5527,849072081,Ville+de+ManulaC+2,453,502,7,2285
1396,2543392,Chop+01,490,447,18,6969
5014,848896782,Ville+de+Arleking,564,519,9,461
947,849072269,Ville+de+C%C3%A9ph%C3%A9e,478,474,11,1439
5280,849073167,Ville+de+Bridange,439,524,6,526
5467,849073253,Ville+de+fzpfykkfnJv,443,546,2,430
6409,2111510,66-1+CYNTHIA,633,625,18,3119
1384,,5555,564,519,6,978
1157,849072330,Ville+de+Madrilene59,467,480,10,461
498,849072209,Ville+de+Boeno,478,494,1,614
273,848937276,Ville+de+Mendonmyr,506,489,3,505
6512,1116952,Ville+de+rara29,545,456,3,1029
4817,849073061,Ville+de+Maxdolto,538,550,16,463
902,648290,Ville+de+Cyparis,519,484,19,1298
607,4544324,Ville+de+maxy2211,477,503,5,1239
2451,849056041,45.+03.+Ternat,470,507,13,2377
3121,849045297,Miel+B,471,463,9,1816
6087,849073497,Ville+de+DnwLAWe6,475,440,12,430
3118,849072741,Ville+de+Blackteh,463,538,3,223
5794,849073367,Ville+de+arvora,556,542,5,521
3722,849072306,SWETU,394,384,15,1633
6673,849073735,Ville+de+ManiacXav38875,566,488,2,788
3861,849072870,Ville+de+Zaratan,441,511,9,509
2378,849030321,44.04+Zed,486,453,8,7975
5075,849073118,Ville+de+Anttares,558,535,11,509
2511,849072605,Ville+de+FouKOKO26240,451,484,10,670
4009,4859003,Ville+de+gue388,462,511,13,1153
2101,1458029,Pluto,534,518,8,3606
7740,75421,M45+Metapontion,441,533,7,1612
1099,849072318,Ville+de+Lily2002,521,478,19,625
6625,848940660,45+Quebec+01,404,580,13,1450
1659,1594634,Ville+de+druideepr,495,456,9,1030
7659,849031429,Alet002,592,473,16,1306
5800,849073372,Ville+de+aImvJL323UU,568,517,14,430
862,1156630,1-Manoir-45,488,522,14,1748
6735,848939367,%2ALol+2%2A,495,619,1,1760
5309,155988,Ville+de+camil59,462,511,14,997
7560,4512661,Ville+de+benoit2017,558,456,17,175
6463,849071518,Ville+de+fran%C3%A7oise,562,492,4,511
2888,849072700,Ville+de+maoul,479,543,0,1168
7187,161688,04-Jason+Tamtam,592,544,15,1493
661,849072232,Ville+de+Victor6,514,501,3,558
4486,624444,Ville+de+guwen,546,529,11,724
2835,1468044,Ville+de+Axiion+2,560,501,1,1855
5725,849073324,Ville+de+5eaUP6mq,534,560,7,430
5510,849072914,II+-+Ath%C3%A8nes,465,551,19,2170
3606,849072836,Ville+de+Emmanuel2005,526,537,9,221
1718,848883965,54.1+Ichigo,543,497,16,1502
6243,849067841,Ville+de+valou49,475,440,11,1154
4321,849069238,Ville+de+Psylosofik,500,551,7,1322
4541,2473013,Chakras74,542,540,15,8708
8041,849074021,Ville+de+baboue,557,550,16,197
461,3692578,I+TC+44,478,494,18,3765
5116,849073131,Ville+de+Hadeles,445,533,11,595
2653,270724,Nours+44-01,457,463,4,7584
1740,4055301,Ville+de+dark+titans,540,471,2,7169
7884,849063688,PLIX,547,441,0,1141
4404,849072955,chipat,436,521,19,2129
6610,849068238,45-05,413,592,13,2835
1171,,Ville+de+Baddon,467,480,6,1576
2979,849040442,Ville+de+z+max,549,488,13,1334
1241,849072346,Ville+de+Ath%C3%A9na+1%C3%A9re,533,488,9,536
4531,848910654,Ville+de+Luucky+6,604,634,19,1919
5048,849073115,Arkadia,567,507,15,8352
6671,873594,05+Nosphera,413,592,3,2609
3384,849025889,03-Water+seven,441,511,2,4873
4074,,4501,450,536,6,1930
748,849031678,Briga,488,522,16,2466
4089,848894217,Ville+de+Zelyphe,465,551,16,221
7389,3202425,Ville+de+C4N1B4LL,633,545,1,1396
7518,1767243,Quercus+Rubra,558,460,11,1677
8034,4590655,Charlie,426,531,17,1042
7426,849073906,Ville+de+Epervine,540,558,19,525
6356,2553605,Ville+de+atrinar,537,454,13,197
4607,2349685,Ville+de+merlindu59,558,514,2,815
2598,3420176,Ville+de+Niklot,429,464,18,3034
6244,849073600,Ville+de+OKKfNxpY,535,458,7,430
4153,2480484,Goldmania,413,406,4,1855
1254,4880362,Je+donne+la+ville+MP+4,533,488,8,2611
2938,1638704,djerba,689,480,0,4766
3544,3934239,Ville+de+nolss,485,556,0,1154
4206,849071738,arkonis,547,511,15,4800
651,849039453,bcnbcnbcnbc,514,501,13,1320
6980,4223003,001.66,640,628,11,1917
6739,849018106,Ville+de+Tyler+Durden,501,424,9,1543
4666,848936030,Ville+de+sebi80800+2,466,560,11,2130
1403,1898515,Ville+de+Korrigans95,467,515,15,4339
2344,849025338,Ville+de+Crepusculle,543,481,5,1410
915,849036580,GREGOR,519,484,11,6572
2992,848993167,Villars,504,449,0,1999
353,4860140,5504+Croix,503,501,12,9300
7893,4764418,Ville+de+Le+Gone,424,287,9,997
3505,358432,03%2AKarak-Azul%2A,416,577,1,4112
472,848930573,1233petitchat,509,483,2,3396
4509,4080461,Ville+de+suky11,551,522,0,525
2376,,Kingopolis-01,543,481,10,1755
3177,849072325,%C3%89meraude,519,484,2,1709
3680,247879,Toof,448,468,1,4221
4284,849046332,Salt,305,687,8,3796
6535,439426,Ville+de+jon123,545,456,0,619
3712,760304,Lyon,527,462,10,3166
6568,848902498,ATHENES,559,546,1,2052
7021,4698673,Ville+de+MPC22,426,531,5,2145
3545,849072453,03-Jugdral,543,497,3,2479
2788,,flibustier.2,465,493,0,1636
2937,4886584,D%C3%A9los,524,459,15,942
3265,849062480,XXX+TENTATION,289,593,4,8771
708,849045025,Ville+de+mathylde,488,522,18,723
2550,128998,1.Shinning+Light,456,470,4,6935
1205,849072339,Ville+de+boop,533,496,6,516
6263,849073621,Ville+de+w37CrIr5,548,470,10,430
7115,4856213,10-Shark,429,252,14,2925
2743,849072658,Ville+de+paryzos,475,539,5,905
2343,3269782,4401,452,499,14,7731
3468,849072475,J+A+G+U+A+R,516,459,14,6147
4010,849072898,Ville+de+el+gladiatot,450,536,9,197
435,3209809,oh+la+zouz,509,483,6,6255
2806,4391569,33.+Argos,394,384,1,4122
3885,849072876,Ville+de+Mondes,441,511,10,197
2778,849071752,809+44.2,445,473,5,4870
6843,848902498,CORINTHE,557,538,7,1833
4298,3026299,Ville+de+mag+18+2,443,488,12,2612
3253,849041807,Ville+de+Ysidia,541,517,12,221
5365,849073204,Ville+de+3cOPKvD4,486,566,1,430
4949,857675,ENFIN+54,510,463,13,1843
3834,2183457,Icarion+4,528,433,6,5264
2261,849072547,Pinopolis,475,539,15,871
4648,848988150,Ville+de+Pithonik+8,370,723,19,997
5909,849073067,002.+Girolos,529,558,12,1616
1618,848947217,Ville+de+YohanTr,531,514,8,784
2828,849046648,45+1,479,543,1,3289
3235,849068086,Ville+de+pomaze,467,469,16,2682
4946,849002906,Charlie,555,483,3,3104
3131,849028513,Tixxo,463,538,2,5879
752,632377,amour+54-01,521,492,1,9728
4492,3427024,Ville+de+Razyor,546,529,10,1023
3435,848928935,02-Fenrir,467,515,7,3265
5056,849073116,Ville+de+Salazard+Slytherin,567,507,10,516
4602,849071272,Ville+de+Neivotse,558,514,1,865
7148,4747687,Astrokay,585,541,18,2906
1961,849072546,03+Peyroules,483,540,17,6228
6118,873309,Nagga,317,528,6,1543
1122,4538270,Haioka,525,481,0,5065
4369,849046332,POUK,416,577,9,3770
5332,849062238,Ville+de+thib4000,436,521,8,221
5072,849072373,Brumos,458,553,7,1997
3643,849072577,54-G+Grinch,558,456,11,3255
5581,849073271,Ville+de+pS3w3e5Mblb,433,530,6,430
3430,849025252,Ville+de+ylandais+2,416,577,0,3797
777,849055796,sunrise,526,512,7,2694
5092,3349403,03.DEADLIFT,558,535,4,2714
3190,849072584,54.002,551,477,9,5620
7084,849020690,Ville+de+winzouu,516,585,3,186
4276,849071029,JbCity+II,305,687,17,4209
1939,1656755,64.04,656,483,0,2934
2231,4055301,Ville+de+dark+titans+2,502,483,7,4929
6544,849073712,Ville+de+Aokk,545,456,5,587
2374,848961628,Ville+de+yuyu37,486,453,9,793
3219,849071558,45.01,450,519,1,767
6158,849073539,Ville+de+CoMando5,434,543,6,197
2109,365653,Ville+de+seconde+chance+2,473,491,3,2184
6784,849073753,Ville+de+clemcloum,573,514,18,1952
705,849072189,Grepo1,470,487,17,1019
8039,849058039,Ville+de+VariusRaGe,442,479,12,997
1281,1271841,Nara,495,532,2,5088
7804,848974091,Ville+de+BRENDAN17,510,577,0,1163
2527,1353369,Ville+de+jemjem72,456,470,2,923
8079,2608965,Ville+de+erelle3.0,423,243,7,997
6202,849073563,Ville+de+emhXtgorsaN,540,466,16,430
5618,849073288,Ville+de+IDMQljhj,457,560,1,430
1727,849072449,Farm+-+kainos,516,459,3,3403
3533,849072823,Ville+de+GreatSonia75576,485,556,16,474
6810,849073759,Ville+de+Kris63200,535,441,0,516
3576,849072831,Ville+de+B%C3%A9niMelody85709,519,541,11,197
3526,849030668,Bazoches,504,449,19,5788
4457,849072972,Ville+de+Simsou,554,506,13,551
4057,849071819,05+-+zebi+c+loin,420,461,4,2414
3506,4523873,Ville+de+warlordd,492,554,10,225
7897,2955992,Ville+de+jlmho+2,597,485,4,1133
4210,849072216,Ville+de+louis.msn+2,523,506,6,1249
3530,849072820,Ville+de+lulu2205,492,554,19,221
3854,849072869,Ville+de+ExplorateurLOLA45613,444,516,19,221
7418,849073901,Ville+de+Benthegoat,540,558,3,175
7865,849030321,55.01+Miss+fortune,573,514,9,1408
4114,848944951,Ville+de+NIKOPSIKO,465,551,10,844
460,849072203,Ville+de+T1+Oniz,507,504,2,519
4844,849030305,Ville+de+Cow+Bells,533,554,2,232
4728,,Ville+de+Frank+McCourt,535,501,7,933
4011,286222,Meereen,443,488,7,2962
237,1134034,Ville+de+wxcvh,508,495,6,2408
4969,3525673,Digne3,570,541,5,3193
3338,849072786,Ville+de+ProcMyHeart,439,486,0,197
403,3311503,D%C3%A9but,498,494,12,7013
1302,849036169,sete,490,447,0,6153
4837,849073069,Ville+de+Callisto+Black,533,554,13,526
5950,849073434,Ville+de+Sala2fruix,497,575,13,221
2652,849062480,III+MENSE,281,620,14,10616
5606,848997135,Ville+de+onspy,468,445,13,197
4734,4387905,Ville+de+AloneForLife,503,560,12,847
3030,4424319,HanMoea,532,530,8,1032
3093,1310678,Ville+de+have92,460,534,2,780
5728,849073326,Ville+de+neRvyx35,534,560,0,430
3264,849072765,Ville+de+Oxhydra,445,473,0,864
4883,849073078,Ville+de+RebelYvan23982,545,545,17,197
4912,4172509,0t1+Ravenous+Flock,529,558,19,1402
7419,3277879,Ville+de+Cacole2,580,572,4,1496
3679,1748651,P%C3%A9kin,545,507,1,1703
3396,4770591,55.+Gucci,542,515,9,3074
1144,848910654,Ville+de+Luucky,502,539,14,8438
2669,3026299,BOURGES,443,488,19,6827
505,849030321,44.01+Aatrox,478,494,8,14654
2791,4859003,45.aab.1,470,507,11,2564
4495,849072982,Ville+de+Falso3k,546,529,13,245
1762,2001333,02-Gobert,467,469,19,2982
6042,849073467,Ville+de+tw7bwlWkBS,428,526,1,430
5607,1221946,Ville+de+ad%C3%A8s66,468,445,6,730
3913,501091,Ville+de+fuser38,478,556,17,219
4622,1229025,Ville+de+melissa77,558,514,14,582
7005,849073460,45.HAD.1D,439,524,8,1760
843,849069975,Pactole,521,492,16,5789
490,849030321,44.05+Panth%C3%A9on,478,494,15,9098
8023,849054941,MMP,500,584,3,1027
6573,849030321,66.03+Urgot,640,628,7,2288
6055,849073475,Ville+de+tYkjT9I9nyU,425,518,3,430
794,849061034,1+Takeda+Shingen,472,503,8,8855
3823,3380205,Feur+03,344,474,5,2162
5475,374677,Ville+de+mitologie,608,715,1,1981
4052,849072899,Neran+I,476,561,19,6158
4424,1097838,64+Portail+3,657,477,13,4076
754,849070164,006,526,512,19,6149
1649,848927280,Ville+de+MrZipo,491,545,16,984
7466,849054028,Ville+de+basile+le+grand+3,244,440,17,1048
8080,366141,Ville+de+Franciskos,527,571,3,197
1242,2391451,Ville+de+Myrina.,533,488,0,708
1356,2475488,Ville+de+mw-3+2,490,447,19,10477
4025,849071146,03+-+Paldora,467,466,12,1585
4888,849073082,Ville+de+stanou621,545,545,8,557
5964,849013490,Tranum,497,575,9,1777
4566,4714654,Coruscant,542,540,12,9623
3696,849071255,G1+Tintagel,498,566,7,2297
2045,1088033,Ville+de+Maximitrus99,471,463,5,910
7794,849020486,Ville+de+COCO61,472,576,3,1111
2248,1458029,Falaise,444,516,16,4583
2649,849050053,Ville+de+9ahl,475,539,4,976
378,1114978,le+kid,502,483,4,4583
1704,849063693,Ville+de+Michel83,540,490,12,943
7247,849073871,Ville+de+Leahand,428,487,11,602
2358,849054792,Ville+de+Ticanardcoincoin,515,536,15,1746
2096,849027924,Djidanne,429,464,2,8852
4776,849073052,Ville+de+Tamikaz,557,519,19,549
3773,1013305,Ville+de+vicky2000,439,486,16,1715
6019,849073452,Ville+de+marie+jeanne,428,526,0,518
4171,427467,Ville+de+berni+no%C3%ABl+3,507,418,13,3853
3419,4519620,Ville+de+Scarface+2,475,462,2,1784
4292,3297192,gerciflet,535,461,6,2897
1275,1978974,Emeraude+1+84+LP,540,471,13,11660
5597,849073281,Ville+de+i4AvuUiFt5,433,530,9,430
5378,849073211,Ville+de+Halban,461,556,16,221
5394,849059507,Ville+de+glandinus,461,556,17,221
2001,849068052,Ville+de+GolumPrime+2,486,453,4,2209
357,4775725,5.TCHIBANGA,503,501,0,6538
6063,849073479,Ville+de+qiTKT2o7ygG,425,518,0,430
4918,849073087,Ville+de+ryangosling,529,558,16,197
7693,4670881,Ville+de+beara,505,427,0,175
5320,849071492,Ville+de+ziziovoy,498,566,16,618
2802,849067839,64+-+Cava,689,480,13,2139
5222,2552011,Ville+de+vincentle23,445,533,4,691
934,4674668,Ville+de+Tsocan,517,475,4,1150
3800,849072859,Ville+de+Sharess,461,543,3,518
3806,849068086,Ville+de+marclerouche+2,469,454,18,4222
5823,849073387,Ville+de+ZxfFxCXxk,436,537,2,430
7160,1970472,Ville+de+Drakkar33,425,518,8,882
320,2852500,Ville+de+mario,503,501,9,7167
6435,849073679,Ville+de+LENIGMA,537,454,12,401
495,326481,Ville+de+kulvo,478,494,6,1211
3801,849042297,Ville+de+EdenPark,444,516,15,1193
946,849071545,Cristaliine,478,474,10,2356
3517,848939367,%2ALol%2A,492,554,3,3799
3261,849072763,Ville+de+ChasseurF31734,445,473,17,511
2497,3777792,KK25B5,451,484,1,2406
4268,3202425,01-C4N1B4LLAND,513,547,2,4570
492,4927307,44.xXSamXx,478,494,7,9527
3302,849072777,Ville+de+bgaug,442,479,19,593
2246,849072546,01+Al%C3%A8s,491,545,15,9539
6441,848994795,Ajax,433,357,12,2505
3551,849071157,toph+3,473,472,0,1850
3919,849072656,Sparte,500,536,7,2417
4714,849030321,46.01+Morgana,428,654,18,3666
3427,1134034,Ville+de+wxcv0,520,525,3,1586
7520,849073135,Ville+de+Xeros,573,533,8,1116
7240,849073868,Ville+de+Haillie-Jade,484,429,17,223
2719,849072652,Acheres+ville,502,539,3,6835
243,4750623,gold+uniquement,492,504,19,3455
827,849072837,Agios+Georgios,507,529,3,3734
5640,849073299,Ville+de+darkjojo,457,560,0,441
4269,469763,Ville+de+Lunargente+3,495,498,1,1451
3410,849072215,Ville+de+Kebab59+2,711,491,10,1756
3125,,I+55+001+B,534,518,6,1133
5453,849073247,Agora,453,554,7,2040
3478,849059658,44+02+poulet,420,461,8,3699
3887,849072878,Ville+de+Anna59151,441,511,0,1014
3334,848985775,Ville+de+Gregolina+1,442,479,18,1179
5377,848929754,v%27l%C3%A0+les+flics+54,508,437,5,2206
449,849053781,Argent,507,504,17,3066
4959,,Ville+de+Vulcain2,529,558,0,457
2618,849072628,001,463,538,15,992
4729,849073041,Ville+de+rmy47,503,560,3,550
2829,849040125,Ville+de+Arrzlag,463,538,5,966
530,4927307,44.Jang-chi+grave,470,487,14,11654
4422,849072960,Ville+de+ethanpro,531,541,12,210
4159,849030321,66.02+Zilean,617,639,3,3598
7706,849073960,Ville+de+lehiatus,572,486,8,175
6287,849073640,Ville+de+2Okx1vskq3N,557,493,18,430
3548,848951417,La+Plaka,485,556,14,3982
7552,2677366,Ville+de+nasboul,528,433,17,175
3700,2788194,Ville+de+alexxenon,485,556,10,979
534,849071994,Ath%C3%A8nes,513,504,19,7953
4882,849073077,Ville+de+Richiehohm,545,545,10,197
1243,4880362,5401+-+Valentine,533,488,3,8623
6999,849072983,55%2A04,558,535,15,2195
5387,848910654,Ville+de+Luucky+7,428,654,19,1121
4610,4402989,36-02,305,687,4,3505
4225,2217314,Ville+de+partouche+2,520,525,4,1819
