849072346,Ath%C3%A9na+1%C3%A9re,,536,1916,1
849073367,arvora,,521,1945,1
849074004,coxa59280,,225,2509,1
374677,mitologie,,5572,645,3
849072900,mack,,199,2721,1
849072215,Kebab59,101,6694,583,3
849010967,Jimix,,569,1826,1
849073294,jIZTbYalVDE,,430,2300,1
849073887,orlanmya,,175,2909,1
2267940,crisi720,,981,1512,1
3778391,danu95,,1016,1461,1
849072452,Luciiile,,530,1927,1
849073512,N4aPdBWqvc,,430,2327,1
849072380,Sakura123,,474,2096,1
849071382,Atos93,,0,2959,0
849073237,SGCOor1D1,,413,2450,1
849072508,Kikotpi,,0,3063,0
848921471,jlbb,123,0,3053,1
849073387,ZxfFxCXxk,,430,2436,1
849073676,phoenix974,,223,2540,1
849072399,Dorian12,,219,2673,1
849073201,yAVsioyZxL,,413,2452,1
849072538,Shadows40500,,0,3161,0
849072290,Valkyrie37,,0,3199,0
849073073,Leth%C3%A9,526,0,3079,0
849072277,Bora,,589,1796,1
849072283,Link16,,525,1938,1
849072872,espoir,,199,2718,1
848995401,Michel+Strogoff,205,0,3107,0
849013600,Jle+sens+bien+cette+fois,,175,2881,1
1696047,popo62690,,0,3139,0
848976623,Gimel29,,532,1925,1
2478875,zero-canada,,223,2548,1
849072405,hargos,,979,1518,1
849070153,Ambisagrus,441,930,1558,1
849073441,MathEmilie0708,,576,1815,1
849072275,DfDoriablFrozen,,795,1670,1
4674668,Tsocan,,1150,1345,1
412325,drago44,,0,3006,0
278963,jimmyrodriguesalves,,840,1637,1
849073483,xj4oJOyvs,,430,2412,1
3292807,day01,,0,2997,0
4911247,Patrice57,,1338,1235,1
849072334,GreatRenald94172,,463,2118,1
849073465,YHWZnPzwpN,,430,2428,1
849074020,Emma05,,0,3013,0
849073042,Hercule62100,,533,1922,1
849073529,6NmUArmR,,430,2200,1
849073658,hb0fx51hz6E,,430,2282,1
849073321,MagicHadrien29635,,513,1989,1
3497611,Feteron,,1532,1147,1
849072624,Soleil+noir,,774,1696,1
848898614,Hicky,,480,2076,1
849073661,DnZ4MxD5jM,,430,2250,1
849072433,Saizo89,,0,3151,0
849072903,Castanosius,,262,2469,1
849072472,toma9909,,1018,1459,1
849072851,BaudouinIV,,0,2968,0
849073137,motar,,459,2128,1
849072712,Crtobito19,,197,2747,1
849072379,TranB74,,0,3188,0
848983723,Pluto,,1260,1281,1
849072704,Haschichpacher,,500,2050,1
849072311,Cyliana,,0,2992,0
849045978,Goldo+Satoru,,175,2874,1
849072947,popofy,,557,1868,1
4760447,Manny,,572,1820,1
849072762,DERKK,426,0,3001,0
848994703,croc+blanc+21,,2833,832,2
849072381,Steven3613,,563,1853,1
4537812,JMDO13,44,33527,139,8
71212,nathya,,1659,1097,1
849072916,El%C3%A9%C3%AFce,123,1058,1420,1
849019967,zara,,598,1786,1
849073071,mady2008,,221,2608,1
3456827,kal-el004,,241,2484,1
4064990,naissenaho,612,1394,1211,1
849072823,GreatSonia75576,,474,2094,1
849072269,C%C3%A9ph%C3%A9e,,1439,1181,1
849073497,DnwLAWe6,,430,2249,1
59699,Le+roy+midas,586,1041,1432,1
849072429,acte+detendu,,463,2114,1
849072302,Ynelyx,,513,1993,1
849072288,L%C3%A9a+positive,,197,2770,1
849072912,Lyssandre,,0,3096,0
3686218,alexis+60,92,2490,862,1
4069281,Ak1Storm,,1241,1288,1
849004935,Didi29,,0,3004,0
848965223,Dorilys,594,2864,829,1
849054574,Top+1+ou+rien,,175,2930,1
849072285,clem8410,,221,2571,1
849023064,DialloLaMoula,,1356,1227,1
849073392,Younicoss,,243,2482,1
849073229,j7bETOXCngj,,430,2298,1
849073312,cocofrigo,,221,2572,1
849072344,Synelus,,0,3173,0
849073253,fzpfykkfnJv,,430,2273,1
2553605,atrinar,,197,2737,1
849073174,Lebr33,,513,1988,1
4550021,Erkei,,519,1954,1
848988150,Pithonik,2,30162,161,8
848954812,Miser,,0,3111,0
849072818,Huyo,,0,3039,0
3779855,geropolidos,451,1008,1469,1
849073514,fnjkomiz,,476,2082,1
849073143,omega+boy,,221,2624,1
849072432,Sel19,,219,2695,1
849072881,Numeria,,0,3126,0
849041284,frdo,104,1818,1033,1
437308,kelseek,,14240,340,4
3349403,deguns,594,10793,426,3
2020045,Ajax+..,509,51567,76,11
849073394,NB1bcc31,,430,2328,1
849072235,Reykt,,2983,821,1
3292246,The+SKYUSER,594,16012,293,4
4302173,Crashover1,,1138,1352,1
4523873,warlordd,,225,2516,1
849045297,Taskeria,,2826,834,2
848886311,Karma002,,926,1563,1
849072929,peplaw,,221,2630,1
849073264,prixillia.sevrette,,210,2708,1
849069656,Augustin+Tardi+Graux,,197,2738,1
849073646,yC8QPiEhscK,,430,2426,1
849072193,Derfrance,,1293,1263,1
849073415,63UoVu1J3O,,430,2195,1
4601879,tommy59950,551,1126,1365,1
849072959,z%C3%A9fire,,219,2701,1
849072497,meca5649,275,22259,221,3
848944951,NIKOPSIKO,,844,1630,1
848934569,vtrf67,,1536,1145,1
849073994,bigboss12,,564,1840,1
4587357,Kaiit%C3%B4,401,508,2042,1
1984055,alanteo78,,197,2732,1
848992803,allan56,,1196,1310,1
3996472,ramixx,,4237,719,1
849056253,genewill,,1594,1126,1
849072610,Jessy59610,,902,1580,1
4720227,olivier56974,,511,2008,1
75203,raven06,47,175,2918,1
849072991,Asora,505,1024,1453,1
848906175,F1rs,,2368,883,1
849072615,John+1+er,,780,1692,1
849073213,Mistergabsdu56,,257,2472,1
849064142,MagicConan27666,,864,1611,1
4803657,StingEucliff55,,781,1690,1
849072189,Vinssout,,1019,1457,1
849073370,bbONzIt54,,430,2225,1
849073814,Crb7,,219,2672,1
849072747,Chika,,0,2985,0
849072981,Ow.24,,889,1589,1
849073325,xL4QnTA9,,430,2413,1
849073384,3zJ4uTe1,,430,2188,1
4834338,YO-KO+Kurama20,,1291,1266,1
849073382,cfb6z55Zy,,430,2242,1
849072325,Kanao,205,1709,1072,1
4830921,remilc,622,1121,1370,1
849047643,annejulie,92,8551,502,3
849072827,Balmir,,771,1699,1
849071036,siemenss21,204,1399,1209,1
849072996,RedSkyPirate,510,0,3146,0
849073647,ujVsWM1TO,,430,2381,1
849068972,Michel21,,219,2689,1
849073062,oscarinho,518,0,3130,0
849073427,papavroys,,197,2797,1
849068976,PedroSatan,,1867,1015,1
1601249,PhoenixLegend,284,936,1552,1
849072936,Alexis14114,,197,2733,1
849073274,WIOZJA56,,430,2399,1
849073094,Tara,,575,1819,1
849072493,Raffiffoufou28,320,1169,1332,1
849073619,XOlO5ZQ8T4H,,430,2415,1
849073650,2pBGfERH,,430,2181,1
4654649,CirdecX,158,1928,996,1
849073217,Callypso,,441,2142,1
849072440,gvyfgvfivy,278,1091,1394,1
849073282,uoQxRJqTq7Z,,430,2383,1
848939139,%2Atkt%2A,,490,2062,1
849057661,dastan,81,3246,797,2
849072516,MorpheusRex93,,530,1928,1
849073337,at8Tie8dedv,,430,2218,1
849073466,Delphoi,,441,2145,1
849020158,elisashh,,175,2863,1
849073182,kbrvwzowcyw,,516,1975,1
849042151,Igor,,620,1764,1
4883884,Akhann,,175,2838,1
849072816,Belloffron,,804,1666,1
849073167,Bridange,,526,1934,1
849073211,Halban,,221,2593,1
705164,Vador04,,1413,1198,1
849072486,natlvly,,0,3116,0
849072507,Hoarz,,470,2102,1
849072431,Sylvie1302,,197,2815,1
849072782,LoSkill+11,,1048,1430,1
849072875,Antiagone+Solar,,530,1926,1
849073355,s4YWNktYJ6,,430,2366,1
848963258,Bijexion,,0,2974,0
3754257,Greenyeah,,1314,1248,1
849073501,otvtsgQT,,430,2341,1
849072928,Zap34,,445,2138,1
849073902,dendenden,,175,2859,1
982170,AlfaBrera,,175,2840,1
849071146,Nardoll,302,8745,488,3
2391451,Myrina.,,708,1731,1
1055882,livepi,,2407,873,1
849073119,TSAPHKIEL,,0,3190,0
849072683,MeyrasMahzel,329,2544,857,2
4187234,roulebouboule,588,872,1599,1
849072574,HIGLANDERS,,619,1766,1
849071960,AjaxeD,24,10571,435,4
849071830,Fargrims,2,1730,1067,1
849072448,Tiehb,,1910,1005,1
849064794,Zepek+Thai,,1052,1426,1
4130251,Tharix78,,528,1931,1
4400134,Guaardiaan,,2515,860,1
849073140,Kojisan,,234,2495,1
1088033,Maximitrus99,,910,1571,1
849073258,yonirkm,,223,2547,1
849072521,Floo,,0,3020,0
2472902,eric0123,184,1940,991,1
4888243,dyldelcourtx4,,0,3008,0
849072742,Josu%C3%A9+malik+kayembe,,0,3055,0
849072803,MelkeorIV,,696,1738,1
849073621,w37CrIr5,,430,2394,1
849073781,FeujSupreme,,1074,1406,1
413898,galuremarche,400,175,2869,1
849073084,mohamd,,199,2722,1
849073850,hologram,,221,2594,1
849072862,Seflont,,0,3158,0
849045888,LUXIOS,,0,3094,0
849073766,olivens,,509,2034,1
849072487,Hanatoche,,509,2020,1
849073091,Nivrik,,827,1646,1
849072634,koko971,,219,2682,1
849072441,woody10,,270,2465,1
849072736,Ar%C3%A8s+Olympe,,519,1950,1
849072359,Igualion,,721,1725,1
849070015,desaintlouvent97,204,989,1496,1
849072580,ptiben,,472,2100,1
1174135,Le+corsaire+35,,588,1798,1
4733081,Badgones3910,,0,2966,0
4825646,HALEXIOS,204,15204,311,4
849072806,Stifler286,,750,1713,1
849072339,boop,,516,1967,1
4917090,archange24,,175,2844,1
849072352,veve,,221,2653,1
849073929,Jeremkart,,1483,1169,1
849072896,Nostrat,,197,2791,1
849073104,lopons,,0,3088,0
849072715,flo36,,509,2019,1
849073261,Ti2s,,197,2820,1
849073544,Legende696,,593,1791,1
849072977,PapsMia,,0,3132,0
849062497,Manif404,,1071,1410,1
849072392,5sUy22w39PkP,,721,1724,1
849072509,Ariance,,899,1582,1
849064909,GGCAPO,612,626,1757,1
849072968,raphaelflaucon,,452,2133,1
849073127,Lapinrouge37,,563,1849,1
849073699,Posayidon,,530,1929,1
849073377,a5Fm2IB6,,430,2211,1
848986567,Lafleche,90,14674,327,4
849073947,16-Sanchoo,,484,2067,1
849073454,Bzebzer,,221,2567,1
849073352,znVRBpBk,,430,2434,1
1839559,Tueneri,,175,2932,1
849063481,Val730,302,4221,721,2
849073328,xfgv5ctW,,430,2409,1
849072729,Zooutron,,549,1898,1
2391331,iElectr0Z,,1141,1350,1
4900392,BickyTheKing,,898,1583,1
849073708,Rogue33,,197,2806,1
849072828,Balek,,549,1889,1
849073613,QIHe81WW,,430,2353,1
849071126,jerigrid,,199,2719,1
3237186,llanelli13,,197,2778,1
849072416,sybelos,272,998,1476,1
849072469,xFredou,,824,1648,1
849073491,1v4B1ZohG,,430,2170,1
2096872,Azyax,,521,1946,1
849028513,Tixxo,95,8185,528,2
849073836,Pierre+Delens,,509,2035,1
849073222,nana2507,,565,1839,1
849072518,HAR%C3%88S,,476,2083,1
849072446,MP457,,221,2618,1
849072617,Noux91,,715,1728,1
1294644,hortemise,,4493,705,2
849073425,Djoares,,441,2147,1
849073696,dibe,,481,2072,1
849072725,PTDRTQUI,,197,2802,1
849073609,BQvUbixvCoh,,430,2235,1
1300586,pacodino,275,25880,190,4
849072350,guest-3587f59dba3d41f59c,,221,2591,1
849073870,BALKLA67,661,1190,1315,1
849073037,Adjuchas75,,1019,1456,1
849072418,Actarussia,,0,2944,0
3430193,phdu,,934,1555,1
849074006,Demonwars,,538,1915,1
849072520,Hdd1342,,986,1502,1
849072636,Toonic,,706,1734,1
848977000,WyrloZ,,1090,1396,1
849037440,Philae,,0,3137,0
4507314,benttots,,1421,1190,1
2786509,drec30,,523,1942,1
95785,timydu11,123,1650,1100,1
849044838,Haku,225,565,1837,1
849058235,elfian,,1106,1381,1
2996627,Rakfou,,1670,1091,1
849072978,Abu+talha,,0,2943,0
849072375,Emed,,197,2751,1
3934239,nolss,,1154,1343,1
1148168,chacha374,,951,1544,1
849067841,valou49,44,1154,1344,1
4789328,Invierno,,1824,1030,1
1157973,venus63000,31,50282,82,9
849073770,lesteub,,582,1807,1
849073304,Carlita.dsp41,,219,2670,1
849071949,Lotuus+1er,,709,1730,1
331295,Alexis350,,959,1538,1
849072603,C-S4R,,852,1624,1
4590222,backinblack,,1976,979,1
848925236,CYRNEA,329,4586,702,2
849072134,NIKOVGB,,0,3120,0
849073519,kZ3zFQJ6u57,,430,2311,1
1501843,Navixto6,509,10923,420,2
3356671,borrin,,831,1643,1
849041807,Ysidia,,221,2658,1
4878940,Zeus38550,123,962,1536,1
849072966,TOI14240,,223,2545,1
849073419,eXoz,,221,2582,1
4219673,Julien-Clerc,,516,1974,1
849072824,Drikce+C%C3%A9sar,,236,2489,1
849054954,kanedu49,44,6936,575,3
849073363,Zorobabel,,225,2517,1
848976286,Patron+68,81,1517,1154,1
849073254,Kenzo+667,,221,2598,1
849072709,Haelle,,842,1632,1
849035007,lilomoreni,,997,1480,1
849072543,Pierre47,,588,1799,1
4712582,Freehug49,,792,1676,1
849072475,OKAPI45,244,25681,192,4
849046629,Fantomas60,90,5648,640,2
848930116,EndGamed,,1802,1039,1
849072551,nibar,,569,1827,1
849073579,WVXvJqA1nK,,430,2403,1
4599011,doudoune.54,31,61342,59,14
849072849,Robdu49,,678,1746,1
849072765,Oxhydra,,864,1613,1
849073731,Kitiara,,571,1822,1
849073055,Shinro1400,,197,2811,1
849073373,ImPVlM0Z,,430,2294,1
849073099,L%C3%A9aHeda,,583,1805,1
849073523,wgJs7ftY,,430,2398,1
2162021,pantherophis+42,,197,2796,1
849073960,lehiatus,,175,2889,1
849073759,Kris63200,,516,1976,1
849072587,lolo2,,223,2537,1
849073761,dede099,,221,2575,1
849073395,bsBQ31PIXnz,,430,2236,1
849073484,tfgd3gYDi1G,,430,2374,1
4051718,cissou.07,,1622,1114,1
849072769,martin977,,225,2512,1
849073467,tw7bwlWkBS,,430,2375,1
849067341,Akanium,456,1540,1142,1
849072757,Tonio58,406,5486,650,2
849072980,gab2143,,467,2107,1
849072601,BeauLoli57533,,219,2667,1
849072705,MedicineMan,,221,2611,1
849073957,MissAlouette,,221,2613,1
849049377,Pac-Man,,2845,831,2
849073027,Rezo+Def,505,1658,1098,1
849073088,cateferris,,223,2525,1
849073794,Divine,,221,2578,1
849066292,Kidara,,175,2885,1
4381599,maxleprobis,275,23139,213,4
849072740,PandaWolf,323,0,3131,0
849072645,Sekhmete,,563,1852,1
849073458,UnmDb2ozm,,430,2382,1
2200217,M4st0d0nT3,426,2190,918,1
4684383,ZoneDopp,47,682,1745,1
849072569,hannamoul6789,,210,2706,1
849072764,robertdu49,,1127,1363,1
849072353,sybel,,965,1532,1
849009845,Jerem68.,,932,1556,1
849073235,AZDRqekI,,197,2739,1
849073848,Math67527,,219,2687,1
1324947,caisse25,425,4517,704,1
849072026,Eili,,0,3012,0
848922420,Paslou,,1013,1464,1
3324564,enkilisar,,993,1491,1
1717325,Gauvarion,,0,3024,0
849072517,azura777,,463,2115,1
849072378,syloupos,,928,1561,1
1212948,max4517,,472,2098,1
849073275,vfYS2fnnrSj,,430,2389,1
849073280,MAP54,,812,1653,1
849073101,monnysems,,221,2615,1
849073045,eulalie22,,557,1867,1
4871547,InKorrect,,441,2149,1
4531898,gaelle25,,953,1542,1
849073541,AKnJC67TEUq,,430,2214,1
4745659,Billy,,484,2068,1
849072918,Manga34200,,476,2088,1
1245677,zabilem,,0,3213,0
849048979,pastawarrior,,175,2912,1
849073481,NELcyNlK,,430,2330,1
849072840,Devifake,,221,2577,1
849073882,ExplorateurNino59514,,521,1947,1
3843444,tuairiscean,,555,1878,1
849073561,6NhToFfm,,430,2199,1
849055530,SAMVA,127,2301,893,1
849066285,Dylan2712,,175,2862,1
849072876,Mondes,,197,2787,1
849040259,frederic9422,108,1420,1191,1
4031902,Patricia+K,,435,2166,1
4768166,DrZero,,954,1539,1
849073038,MagicTheo20005,,221,2609,1
849067915,Dragnessity,,1410,1203,1
4749385,panellite,197,9994,448,3
849073134,Christof,,519,1952,1
4443132,Dom030567,123,1823,1031,1
849073672,Stephane0509,,221,2643,1
848947217,YohanTr,,784,1689,1
849073878,Zoshi,,982,1511,1
849072703,Smeagoallum,,197,2813,1
849072409,demilune34,,876,1598,1
848957876,rlawstaz,,0,3147,0
848957184,guiguibarras,,861,1619,1
849072453,Vake,,7187,560,2
166834,j-bd,556,0,3051,0
849073684,Uliori,,0,3196,0
936373,valoutses,,2452,869,1
849073689,fabian8145,,221,2584,1
1271841,bygdil,109,22805,216,5
3060746,gillesdu28,,175,2870,1
3961958,Rakalis,,175,2917,1
849073120,Gueguetteeee,,223,2532,1
1685836,Fire27,205,8558,501,2
4387905,AloneForLife,,847,1627,1
849073775,Astraban,,555,1874,1
1017561,8184,,513,1985,1
849072629,hjsgvdg,,517,1966,1
3593959,edouardoruto,,1317,1247,1
4920661,Ahmadz,,3455,771,2
849072600,Maryanon,,565,1838,1
849072552,david45,,232,2497,1
849069677,Ysiris,,1175,1326,1
4471576,kagammi,,486,2066,1
618069,fatalis97,,564,1841,1
849073442,Obligtoir,,237,2488,1
849073564,VsEljGmAjv,,430,2392,1
849073728,Luc+HD,,439,2162,1
849073716,Junior+kamta,,223,2536,1
1570247,lannick,,0,3069,0
2006067,celinos,81,1409,1205,1
849073733,ZAGH,,509,2040,1
849048648,Gandalf+invincible,,831,1644,1
849001139,JuJu+Guirado,,522,1944,1
848919391,freddy44,,556,1871,1
849072435,Samka,,1044,1431,1
849073097,Algerath,505,1388,1218,1
4918153,theoucafe,,2626,850,1
848943199,Terrence+Hill,,561,1857,1
849073346,XIBFnpPW,,430,2411,1
849072739,Titouleboss,,0,3181,0
849073851,N%C3%A9m%C3%A9sis+753285,,197,2790,1
3937021,slaiz,,1745,1064,1
849070854,TheSquirrel,,0,3178,0
849073315,Kuroro+Lucifer,,5111,669,1
849072354,Totolebogoss,,1136,1355,1
849073680,Mattispp,,441,2155,1
4717518,Minos3240,,571,1823,1
849073380,o2y85bweHk1,,430,2337,1
849073364,lBlwN017R,,430,2313,1
2192854,XxbormobxX,81,1793,1046,1
1509613,iProzZ,158,4113,726,2
849072505,deb777,,571,1821,1
849073283,atVEhwqL,,430,2219,1
849072544,Ja2s,,0,3048,0
849072546,Kouros13,405,41597,100,7
849072804,Sinim23,,1313,1251,1
849073549,fQe42216,,430,2268,1
849072811,AresTiga,,840,1636,1
848962889,LawT,,907,1573,1
849072564,Mozart+capitaine,,547,1903,1
849073625,bpymGjKrku,,430,2234,1
849072187,IQuico,,2716,843,1
849073194,Maelfi,,0,3097,0
849073600,OKKfNxpY,,430,2338,1
849073833,despacito11,,0,3002,0
849073078,RebelYvan23982,,197,2804,1
849073368,76Z0T9XF,,430,2201,1
849030668,Heilung,244,13797,351,4
848902498,GREGUNSHLARD,595,8621,496,3
4760353,Rozkas,,929,1560,1
849071157,totoph,,5998,615,3
849072212,Anthony83,304,0,2949,0
849073342,QNoJSk40r,,430,2357,1
849072210,WhiteBeard,70,96160,20,13
849073146,Samy1703,,556,1872,1
849073754,zozod44,,468,2106,1
849072902,Susu74,,439,2163,1
849073473,cobra26,,549,1891,1
1833819,jerewill,,687,1743,1
849073322,Nanata,,221,2619,1
849073198,BRSDWA4t,,413,2439,1
848972743,Khaleesiii,46,4426,708,2
849067825,Kinji+Hakari,,602,1780,1
849073039,Diamond+Boy,,909,1572,1
1258465,19Th%C3%A9o19,,2915,826,1
849073950,ManguePei,,524,1940,1
849072451,Eve-Lyse,,563,1846,1
849028227,G%C3%A9g%C3%A9to,275,8915,484,3
849072503,ThisIsSparta47,,560,1861,1
849072684,MarcoPolo41,,266,2467,1
4746784,Fan2Sushi,,1419,1192,1
849072422,Sa%C3%AFd+Bah,,0,3150,0
849073227,Lily.ytk,,511,2004,1
848900775,AlcoholicBoar,288,4986,675,2
849073301,MgC3DXkMB,,430,2323,1
849074013,Stratege+Pericles,,519,1957,1
849073267,nnY5paYqXx,,430,2335,1
849073474,2hdiykZFlC,,430,2178,1
479274,mouchor10150,,175,2900,1
849071163,Alastor666,,773,1697,1
849072584,Ayerc,244,79100,32,10
849074007,JERATATATATA,,175,2880,1
901936,MATHIEU+95,513,15442,306,3
849072458,Xingo73,,1034,1437,1
849073545,on0hO4zF95T,,430,2339,1
849073673,gregs97436,,507,2044,1
849073061,Maxdolto,,463,2119,1
848949921,Luv+Resval,,1023,1454,1
849072599,Kaemlic,,900,1581,1
4316012,Freya94,,1017,1460,1
849073823,miliodfg,,219,2691,1
3813342,aztaroth1,,961,1537,1
849072835,Poulegrise,,221,2635,1
4448864,josue67,,0,3054,0
849073360,MdeKLqanTt9,,430,2322,1
849073589,BB3RjmjZMA,,430,2224,1
849073404,C4zhP6pkdj,,430,2240,1
849073385,bPRdI2Jc,,430,2233,1
849073448,Sparrow1414,,223,2542,1
4371133,grepo+fr,,3386,785,2
849071296,Antix,,2237,906,1
848994795,JustOpti,197,8621,497,3
849073714,Zolev,,0,3218,0
849065354,Galette,460,3961,733,2
4767827,Michou59,81,9642,456,4
849072864,Chybrux,,1940,990,1
849073943,W+Y+A+2T,,1189,1317,1
849072639,broud,,519,1951,1
4204650,hassani1000,,969,1525,1
4566473,alzx45,593,1453,1176,1
3604878,berange45,306,1583,1128,1
3311976,lolmaria50+chat,,635,1754,1
849072655,Guismi50,,221,2592,1
849073638,y9Q18xqf,,430,2423,1
849073285,JC5gzNVtGh,,430,2299,1
849070192,Poma,,476,2090,1
3692578,Turk+And+Caicos,60,3765,746,1
327002,Beir+Angus,,3337,791,2
849072774,xXAnOu+HoPe+09,,2474,864,1
2276389,nagewaza,,4902,679,2
849000730,FreeToPlay+Account,297,1156,1339,1
849048539,Carlus,,1599,1124,1
849073239,PRduskoS,,430,2347,1
849073008,L%C3%A9andro,,0,3070,0
878917,David48,322,997,1478,1
849040125,Arrzlag,,966,1530,1
3187841,benichou69340,463,1660,1095,1
849072338,Arthan%C3%A0kos,,0,2957,0
849048039,Holgorz,,175,2877,1
849022305,Schtroupf,,1087,1399,1
849073480,lTvi87Y8U,,430,2320,1
849073932,Gwen14,,817,1650,1
849073047,Gagoud,,837,1640,1
849073248,overlorde,,466,2110,1
849073399,Y0KGaqHp,,430,2421,1
848983859,corsair59,,1815,1035,1
849070327,melioche,,197,2783,1
849073293,DWFDRKYMWj,,430,2254,1
849073967,Kalwisha,,175,2883,1
849072106,Tulkas31,80,2286,898,1
849073745,Picks,,609,1774,1
849073093,Myamiss,,1136,1354,1
849043651,Motus,374,1122,1369,1
4764111,Railexx,,246,2477,1
849073506,Fr1PeXmHC,,430,2269,1
849072879,Thepolarbear195,,223,2544,1
3714924,azerazer38,,461,2123,1
75746,the+titans,388,25054,196,5
848998328,kenpachi76,31,91021,21,16
849072760,Saty74,401,1083,1402,1
849073358,Fl4bS3qPJC9,,430,2266,1
4522144,PNLQUELAFAMILLE,,836,1641,1
849073426,Le+pat1a,,555,1876,1
4676487,wbu99,,0,3204,0
3968488,Deather526,,1184,1320,1
848883965,%3D+Kurosaki+%3D,81,1502,1158,1
849072620,karaddok,,1868,1012,1
849008151,Kroc,,0,3066,0
848936030,sebi80800,109,11668,403,3
849066397,NovaZ,,493,2057,1
849073449,cknfdtsohxu,,516,1969,1
849073230,Uz2nZHpm5Yq,,430,2387,1
849073953,Nuyjr-FA,,511,2007,1
849053781,Ayven,57,4600,699,2
849073141,Astoxy,,219,2666,1
849072997,eristoff47,,221,2581,1
849072701,MOUNA,,221,2617,1
849066465,Stephvero45,322,4153,725,2
849073873,Nickk,,2433,871,1
849073482,Linon33,,0,3082,0
849073214,FAFA+la+guerri%C3%A8re,,223,2531,1
849073462,a2Js8rEYmZH,,430,2210,1
849073024,Nashtare,,236,2491,1
849072728,BeauFabien,,221,2563,1
849048458,LucinaFinn,,858,1621,1
849002224,datKore,244,39906,104,7
849007742,vale041,415,3522,762,2
1468044,Axiion,205,1855,1018,1
849073409,Faufau,629,6774,580,3
849073623,Tithib76,,2016,972,1
3530168,Vivient%C3%A9,,2853,830,1
848938641,Urtzi,,198,2728,1
4290280,ptkfox,,3440,774,2
848957170,rorobobo,,0,3148,0
849072549,Beuga,,793,1674,1
4808986,scrudel,,6142,611,1
4815865,Nausfear,,1973,983,1
849073919,amri976,,175,2841,1
849071492,ziziovoy,,618,1769,1
849072533,kklena,,519,1955,1
849047091,Welldef,301,1052,1425,1
3652213,louka+76,,1627,1112,1
3339856,Dizidix,274,15276,310,3
849073655,W44Zefa1tA,,430,2395,1
849073525,KrDggNDHt,,430,2308,1
849073970,Invincible+Osman,,0,3041,0
4027276,nathounet-77,561,5310,658,2
848998673,dodo055,,847,1628,1
849050700,xifias007,,0,3209,0
849072831,B%C3%A9niMelody85709,,197,2742,1
849073401,Kbd15una,,430,2304,1
849043857,coultlolo,384,13143,360,4
849070164,P0NP0N,70,59187,63,9
849067535,Sisyphe,,943,1548,1
849073204,3cOPKvD4,,430,2184,1
849073977,jabaoude,,465,2113,1
1013305,vicky2000,147,1715,1070,1
849073537,k1hVBANen,,430,2302,1
849073423,Exo+vexxy,,0,3017,0
849073032,Gregthi,595,9682,453,2
849073746,Ipshit,,509,2021,1
849073739,Sasaki+Kojiro,,521,1948,1
4742941,ryanlena52,195,936,1553,1
849073687,Fabibi088,,5513,648,2
1891855,cyril66.71,,175,2857,1
849072586,cobre,,197,2745,1
849073998,Rekuiem,,582,1809,1
3745238,n%C3%A9nuf,,175,2905,1
849073202,rYgMc62UPz,,413,2449,1
1656236,thithimort,31,110030,16,14
4766386,Tourain,40,2611,852,1
849073732,Shadow-wars,,221,2642,1
4923353,Bosetti,594,14282,337,4
849072890,JaybNanz,384,8059,533,2
849039056,Roroguit,,877,1596,1
849073872,SoanVlb,,225,2515,1
849072579,Coin+coin,275,5621,641,2
849072331,Whitewolf,,2786,837,1
849072651,VenoxFox,,1051,1428,1
849074024,Aziraphale,,0,3220,1
251538,PAT24,302,3735,748,1
848998600,treblig34,,1026,1451,1
849008869,Serquand,,997,1485,1
849052410,leonce,,478,2078,1
848945033,cocodu788,,997,1477,1
849073090,Xenongames,538,1828,1028,1
4527816,polzo+25,518,0,3138,0
849072643,Limule+tempest,,462,2121,1
849026192,ImRomi,,4357,713,2
1569583,raffou31,90,4234,720,2
849072511,Sashe2.0,341,1651,1099,1
2480484,spectre13,,6694,584,2
849073477,7EkNVgdUAqr,,430,2203,1
849071374,Lereclu,551,1247,1286,1
849073338,Faust,,221,2585,1
849073570,lCQeuI6UD8,,430,2314,1
849073416,BAnbkWBR6,,430,2223,1
491107,Yanity,205,2543,858,1
849073212,Sayseur,,0,3157,0
3427024,Razyor,,1023,1455,1
849073226,Fils+de+rames,,1036,1436,1
849068085,Farmed37,,2396,876,1
848909463,blackwindow,,1260,1280,1
4893625,skpumas1,,5121,667,3
849074015,Buuco,,520,1949,1
849073869,Payetacit%C3%A9,,197,2799,1
849073334,rlvTfqHdH,,430,2363,1
849072185,Ouziator,36,1451,1178,1
849072616,rgsaiohnvxr,,516,1978,1
849073075,Niu+kah+Lyhr,,1125,1366,1
849073053,Kumea,,527,1932,1
849074021,baboue,,197,2740,1
848980160,AkagamiNoShankusu,,175,2837,1
849072758,Daryll-065,,759,1707,1
849025198,Zapothecus,561,1714,1071,1
526995,jprince,,175,2882,1
1640667,Hachet,595,9005,479,3
848986918,fant%C3%B4me+errant,,4738,688,2
849073695,zip51327,,463,2120,1
849072956,criziana,,791,1677,1
849073069,Callisto+Black,,526,1935,1
4754178,nicolas04,,997,1481,1
849070945,Christiankabambaetcie,,250,2475,1
849073422,Quentmini,613,1312,1253,1
849072623,capri44200,44,12222,385,2
4590655,Aria63,646,4726,689,3
849073988,Bryanve789%2A,,592,1793,1
849072925,Sage+Chacha,,591,1794,1
4351872,sakkox,,1093,1392,1
849073944,Achille13lm,,225,2505,1
849073129,Crashae,,563,1844,1
